Unnamed: 0,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
91,outside,power,2012,WEB,...merican-interest.com,"factions among the Palestinians can count on political, economic and military support from many outside powers who want to keep this dispute on the boil for reasons of their own","factions among the Palestinians can count on political, economic and military support from many outside powers who want to keep this dispute on the boil for reasons of their own",bcff6826035285f70471ddb63299e57b
92,outside,power,2012,WEB,topics.nytimes.com,"arms against the Islamists unless they received assistance, diplomatic recognition and unspecified guarantees from outside powers. # On July 18, the government of Mali formally asked the International","arms against the Islamists unless they received assistance, diplomatic recognition and unspecified guarantees from outside powers. # On July 18, the government of Mali formally asked the International",41928e99cd0fa155e79ed9540e59f7be
93,outside,power,2012,WEB,metmuseum.org,other aspects of Egypt's ancient artistic and religious traditions in the face of threatening outside powers. # James Allen Department,other aspects of Egypt's ancient artistic and religious traditions in the face of threatening outside powers. # James Allen Department,5466ea43ed94b96b07f159144e018efc
94,outside,power,2012,WEB,tnr.com,"the U.N.' s new doctrine that is supposed to govern those instances when outside powers must step in militarily to prevent tyrants from killing their own people, the","the U.N.' s new doctrine that is supposed to govern those instances when outside powers must step in militarily to prevent tyrants from killing their own people, the",0673fa2d2034f52a465937f803dbf9a5
95,outside,power,2012,BLOG,...dreport.blogspot.com,"moving to the music, you could build a rock venue that would require no outside power. # Ghung, of course -- there's no one toolkit for everybody","moving to the music, you could build a rock venue that would require no outside power. # Ghung, of course -- there's no one toolkit for everybody",6a000f84d58536f6b25acd45b4712f02
96,outside,power,2012,BLOG,...lt.foreignpolicy.com,", Kurds, and the other components of Syria's ethnic/religious blend, with various outside powers trying to influence the outcome as well. The longer the fighting lasts and",", Kurds, and the other components of Syria's ethnic/religious blend, with various outside powers trying to influence the outcome as well. The longer the fighting lasts and",608f43171ce129c121281301cd7070f7
97,outside,power,2012,BLOG,noisyroom.net,"the federal government to hold the Union together, the President may request assistance from outside powers... "" peacekeepers. "" These "" peacekeepers "" will come from every nation","the federal government to hold the Union together, the President may request assistance from outside powers... "" peacekeepers. "" These "" peacekeepers "" will come from every nation",543efe531abaf33369434f4cc7e94ce3
98,outside,power,2012,BLOG,...rginalrevolution.com,"West Germans saw themselves as part of the same nation that was artificially separated by outside powers. I know it's difficult for cosmopolitans to comprehend, but culture is","West Germans saw themselves as part of the same nation that was artificially separated by outside powers. I know it's difficult for cosmopolitans to comprehend, but culture is",5897e2c54dc51021852a029078257231
99,outside,power,2012,BLOG,fabiusmaximus.com,"experienced some difficult times over that last 100 years. some inflicted on them by outside powers, for the monst part not the USA and some inflicted upon themselves by","experienced some difficult times over that last 100 years. some inflicted on them by outside powers, for the monst part not the USA and some inflicted upon themselves by",abe208d4911d05d8eb6e9d29c62e2a6b
100,outside,power,2012,BLOG,...nealia.wordpress.com,his Russian counterpart Mikhail Bogdanov. # His comments might reflect the growing concerns of outside powers at the relentless bloodshed but on the ground both parties to the armed conflict,his Russian counterpart Mikhail Bogdanov. # His comments might reflect the growing concerns of outside powers at the relentless bloodshed but on the ground both parties to the armed conflict,bc4f1fa3bc43e587cce02ce22536060d
101,outside,power,2012,BLOG,conflictsforum.org,"people say in Fatah meetings "". 6 # This pressure on the PA by outside powers (like Israel, the US, or the Quartet) to conform to","people say in Fatah meetings "". 6 # This pressure on the PA by outside powers (like Israel, the US, or the Quartet) to conform to",94665dddc164ade9f3e0ea107816b939
102,outside,power,2012,BLOG,metafilter.com,of the earthquake. The steam-powered backup cooling systems which mostly don't rely on outside power failed a little while back. But this GE BWR designed 50 years ago,of the earthquake. The steam-powered backup cooling systems which mostly don't rely on outside power failed a little while back. But this GE BWR designed 50 years ago,127297a30f4cbae37853005b6a323dc8
103,outside,power,2012,BLOG,dixieswanson.com,"leaders of the Arab Spring are now IN power, but know only about being OUTSIDE power. President Moursi did not act like a head of state about the attacks","leaders of the Arab Spring are now IN power, but know only about being OUTSIDE power. President Moursi did not act like a head of state about the attacks",13ba301a35042c893e5287f678d296c1
104,outside,power,2012,BLOG,...nmalik.wordpress.com,"power to make it true, to enforce its validity: # Truth isn't outside power... It induces regular effects of power. Each society has its regime of","power to make it true, to enforce its validity: # Truth isn't outside power... It induces regular effects of power. Each society has its regime of",272e3a7f5706584ffcda92617e00bf46
105,outside,power,2012,BLOG,...eulstermanreport.com,"elections. And, as WSI once said on the subject I believe, this outside power is always present for American political leadership. One has to slowly steer away","elections. And, as WSI once said on the subject I believe, this outside power is always present for American political leadership. One has to slowly steer away",a962a81a91aa4201637766caea9adb1f
106,outside,power,2011,SPOK,Fox_Susteren,"get any kind of water pumped that high without having plenty of electrical power, outside power to manage the pump, and also that it appears a portion of that","get any kind of water pumped that high without having plenty of electrical power, outside power to manage the pump, and also that it appears a portion of that",47de540abbbbc4de8490d36fcdede495
107,outside,power,2011,SPOK,CBS_NewsMorn,"when it lost power. Backup generators kicked in. The Tennessee Valley authority says outside power has been restored, but the storms did knock out power to thousands.","when it lost power. Backup generators kicked in. The Tennessee Valley authority says outside power has been restored, but the storms did knock out power to thousands.",f1b34a79b7a13612ce53fd0e2f7d5adb
108,outside,power,2011,MAG,ChristCentury,". Advocates like Thomas Friedman and Al Gore have called for students to stage sit-ins outside power plants, and I appreciate their urgency. Bui G don't think college",". Advocates like Thomas Friedman and Al Gore have called for students to stage sit-ins outside power plants, and I appreciate their urgency. Bui G don't think college",9f64a95cbf664b948205c351aab1d3fa
109,outside,power,2011,NEWS,CSMonitor,"change is about them and has little to do with the US or any other outside power. # "" There's a feeling in the Arab world that Arabs are","change is about them and has little to do with the US or any other outside power. # "" There's a feeling in the Arab world that Arabs are",2b01ee800b6446fcfa2a50c58d2e2579
