name,type,isFromLanguage,label,hasLemma
LexicalUnit_7347,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['right.n to'],['right.n to']
LexicalUnit_3707,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['fresh.a'],['fresh.a']
LexicalUnit_3577,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['flutter.v'],['flutter.v']
LexicalUnit_6262,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['parent.v'],['parent.v']
LexicalUnit_6190,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['positive.a outlook.n'],['positive.a outlook.n']
LexicalUnit_5462,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['parade.v'],['parade.v']
LexicalUnit_8434,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['tsunami.n'],['tsunami.n']
LexicalUnit_1612,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sandal.n'],['sandal.n']
LexicalUnit_7948,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['open surgery.n'],['open surgery.n']
LexicalUnit_6882,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['crack.v the whip'],['crack.v the whip']
LexicalUnit_1051,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['monoclonal antibody.n'],['monoclonal antibody.n']
LexicalUnit_8410,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['guava.n'],['guava.n']
LexicalUnit_2373,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['clobber.v'],['clobber.v']
LexicalUnit_864,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['brunt.n'],['brunt.n']
LexicalUnit_2010,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['courageous.a'],['courageous.a']
LexicalUnit_4423,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['therapist.n'],['therapist.n']
LexicalUnit_5331,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['traipse.v'],['traipse.v']
LexicalUnit_5826,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['maternity clinic.n'],['maternity clinic.n']
LexicalUnit_6081,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['natural resource.n'],['natural resource.n']
LexicalUnit_3516,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['compact.a'],['compact.a']
LexicalUnit_5326,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['swagger.v'],['swagger.v']
LexicalUnit_8890,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['aim.v'],['aim.v']
LexicalUnit_4520,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['famine.n'],['famine.n']
LexicalUnit_2996,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['anything.n'],['anything.n']
LexicalUnit_7677,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['reek.n'],['reek.n']
LexicalUnit_831,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['boudoir.n'],['boudoir.n']
LexicalUnit_250,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['irritate.v'],['irritate.v']
LexicalUnit_220,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pig.n'],['pig.n']
LexicalUnit_8141,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['prune.v'],['prune.v']
LexicalUnit_8678,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['toboggan.v'],['toboggan.v']
LexicalUnit_2223,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['twilight.n'],['twilight.n']
LexicalUnit_7403,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sad.a'],['sad.a']
LexicalUnit_1331,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ocean acidification.n'],['ocean acidification.n']
LexicalUnit_1244,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['clear.a'],['clear.a']
LexicalUnit_1805,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tumbledown.a'],['tumbledown.a']
LexicalUnit_6147,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pitch.n'],['pitch.n']
LexicalUnit_7648,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['somnolent.a'],['somnolent.a']
LexicalUnit_3420,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bloodthirsty.a'],['bloodthirsty.a']
LexicalUnit_789,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['in.prep'],['in.prep']
LexicalUnit_6626,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['weakling.n'],['weakling.n']
LexicalUnit_2657,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate poetry.n'],['climate poetry.n']
LexicalUnit_1577,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['garment.n'],['garment.n']
LexicalUnit_1678,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['chilled.a'],['chilled.a']
LexicalUnit_6639,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['blossom.n'],['blossom.n']
LexicalUnit_1261,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate demonstration.n'],['climate demonstration.n']
LexicalUnit_3879,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['wooly.a'],['wooly.a']
LexicalUnit_3877,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['shagginess.n'],['shagginess.n']
LexicalUnit_4256,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['abuse.v'],['abuse.v']
LexicalUnit_2300,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['deform.v'],['deform.v']
LexicalUnit_4909,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['snuff.v'],['snuff.v']
LexicalUnit_2232,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['demise.n'],['demise.n']
LexicalUnit_1353,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['code red climate report.n'],['code red climate report.n']
LexicalUnit_2027,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['valiant.a'],['valiant.a']
LexicalUnit_4255,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['abuse.n'],['abuse.n']
LexicalUnit_6910,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tail.v'],['tail.v']
LexicalUnit_7053,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tap.v'],['tap.v']
LexicalUnit_8285,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['night.n'],['night.n']
LexicalUnit_1336,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate denier.n'],['climate denier.n']
LexicalUnit_290,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['jittery.a'],['jittery.a']
LexicalUnit_6577,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['pathway.n'],['pathway.n']
LexicalUnit_152,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['claret.n'],['claret.n']
LexicalUnit_3464,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['burn.v'],['burn.v']
LexicalUnit_2739,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['alcohol.n'],['alcohol.n']
LexicalUnit_735,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['nerve.n'],['nerve.n']
LexicalUnit_335,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['attach.v'],['attach.v']
LexicalUnit_1385,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['carbon pricing.n'],['carbon pricing.n']
LexicalUnit_716,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bowel.n'],['bowel.n']
LexicalUnit_3287,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ache.v'],['ache.v']
LexicalUnit_7717,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['meeting.n'],['meeting.n']
LexicalUnit_209,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bark.v'],['bark.v']
LexicalUnit_9013,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['worker.n'],['worker.n']
LexicalUnit_4300,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['healthy.a'],['healthy.a']
LexicalUnit_1888,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hogtie.v'],['hogtie.v']
LexicalUnit_2202,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['darken.v'],['darken.v']
LexicalUnit_6085,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sunlight.n'],['sunlight.n']
LexicalUnit_8464,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['comprehend.v'],['comprehend.v']
LexicalUnit_3209,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bedevil.v'],['bedevil.v']
LexicalUnit_1744,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['defeat.v'],['defeat.v']
LexicalUnit_6403,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['she.n'],['she.n']
LexicalUnit_6854,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['look out for.v'],['look out for.v']
LexicalUnit_74,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['snuggle.v'],['snuggle.v']
LexicalUnit_1627,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sundress.n'],['sundress.n']
LexicalUnit_1850,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bastille.n'],['bastille.n']
LexicalUnit_2389,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['expunge.v'],['expunge.v']
LexicalUnit_2210,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gloom.n'],['gloom.n']
LexicalUnit_5540,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['slip.v'],['slip.v']
LexicalUnit_4724,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['swallow.n'],['swallow.n']
LexicalUnit_4702,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['strep throat.n'],['strep throat.n']
LexicalUnit_2534,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['infected.a'],['infected.a']
LexicalUnit_4356,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['urgent care.n'],['urgent care.n']
LexicalUnit_558,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['dangle.v'],['dangle.v']
LexicalUnit_3811,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['chumminess.n'],['chumminess.n']
LexicalUnit_85,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['stairway.n'],['stairway.n']
LexicalUnit_8456,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['endless.a'],['endless.a']
LexicalUnit_3613,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['weightlessness.n'],['weightlessness.n']
LexicalUnit_6076,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['biomethane.n'],['biomethane.n']
LexicalUnit_6024,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['maestro.n'],['maestro.n']
LexicalUnit_29,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['success.n'],['success.n']
LexicalUnit_4176,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['firearm.n freedom.n'],['firearm.n freedom.n']
LexicalUnit_6645,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['fruit.v'],['fruit.v']
LexicalUnit_2123,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['plow.v'],['plow.v']
LexicalUnit_8498,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['unthinking.a'],['unthinking.a']
LexicalUnit_8527,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climbing.v'],['climbing.v']
LexicalUnit_6959,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['starting gate.n'],['starting gate.n']
LexicalUnit_7789,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['fast.v'],['fast.v']
LexicalUnit_6769,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pride.n'],['pride.n']
LexicalUnit_3691,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['bread.n'],['bread.n']
LexicalUnit_7477,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['sight.n'],['sight.n']
LexicalUnit_730,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['knee.n'],['knee.n']
LexicalUnit_8060,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['yucky.a'],['yucky.a']
LexicalUnit_748,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['lagoon.n'],['lagoon.n']
LexicalUnit_7207,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bow down to.v'],['bow down to.v']
LexicalUnit_617,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pepsi.n'],['pepsi.n']
LexicalUnit_2651,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate change rhetoric.n'],['climate change rhetoric.n']
LexicalUnit_4541,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['batter.v'],['batter.v']
LexicalUnit_5988,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['on ramp.n'],['on ramp.n']
LexicalUnit_2760,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['irritated.a eye.n'],['irritated.a eye.n']
LexicalUnit_2959,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['feeling.n'],['feeling.n']
LexicalUnit_4208,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['National Association for Gun Rights.n'],['National Association for Gun Rights.n']
LexicalUnit_5902,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['way.n out'],['way.n out']
LexicalUnit_8656,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['jeep.v'],['jeep.v']
LexicalUnit_3818,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pal.n'],['pal.n']
LexicalUnit_5489,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['revolve.v'],['revolve.v']
LexicalUnit_8419,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['passion fruit.n'],['passion fruit.n']
LexicalUnit_2353,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['shallowness.n'],['shallowness.n']
LexicalUnit_4708,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['whooping cough.n'],['whooping cough.n']
LexicalUnit_3012,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Annex I Country.n'],['Annex I Country.n']
LexicalUnit_4480,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['puberty.n'],['puberty.n']
LexicalUnit_2047,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['goon.n'],['goon.n']
LexicalUnit_1950,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['contact mapping.v'],['contact mapping.v']
LexicalUnit_2536,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['infectious.a'],['infectious.a']
LexicalUnit_7937,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['incision.n'],['incision.n']
LexicalUnit_5529,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['skim.v'],['skim.v']
LexicalUnit_5943,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['vibratory.a'],['vibratory.a']
LexicalUnit_1675,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['mug of coffee.n'],['mug of coffee.n']
LexicalUnit_7762,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['mystic.n'],['mystic.n']
LexicalUnit_8480,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['dumb.a'],['dumb.a']
LexicalUnit_4027,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['heartache.n'],['heartache.n']
LexicalUnit_6224,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['obese.a'],['obese.a']
LexicalUnit_3320,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['virtuosity.a'],['virtuosity.a']
LexicalUnit_8051,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tastelessness.n'],['tastelessness.n']
LexicalUnit_1092,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['profession.n'],['profession.n']
LexicalUnit_3992,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['clasping.v'],['clasping.v']
LexicalUnit_5814,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['mama.n'],['mama.n']
LexicalUnit_7666,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['perfumed.a'],['perfumed.a']
LexicalUnit_1847,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['constitution.n'],['constitution.n']
LexicalUnit_4787,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tool.n'],['tool.n']
LexicalUnit_22,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['accomplish.v'],['accomplish.v']
LexicalUnit_7306,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['entangle.v'],['entangle.v']
LexicalUnit_1709,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['orange.a'],['orange.a']
LexicalUnit_1875,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ball-and-chain.n'],['ball-and-chain.n']
LexicalUnit_8348,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['garbage.n'],['garbage.n']
LexicalUnit_8846,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['apportion.v'],['apportion.v']
LexicalUnit_8998,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['wildfire.n'],['wildfire.n']
LexicalUnit_7540,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['segregation.n'],['segregation.n']
LexicalUnit_797,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bounded.a'],['bounded.a']
LexicalUnit_4060,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['anti-gun doctrine.n'],['anti-gun doctrine.n']
LexicalUnit_2303,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['grind.v'],['grind.v']
LexicalUnit_4572,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['poor.a'],['poor.a']
LexicalUnit_6269,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['passion.n'],['passion.n']
LexicalUnit_3342,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['extreme temperature.n'],['extreme temperature.n']
LexicalUnit_6995,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tear.v'],['tear.v']
LexicalUnit_1330,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['global warming disaster.n'],['global warming disaster.n']
LexicalUnit_2789,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['S-wave.n'],['S-wave.n']
LexicalUnit_4122,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['gun control measure.n'],['gun control measure.n']
LexicalUnit_1365,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate mourning.n'],['climate mourning.n']
LexicalUnit_2051,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['mobster.n'],['mobster.n']
LexicalUnit_8869,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['the rich.n'],['the rich.n']
LexicalUnit_3793,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['independence.n'],['independence.n']
LexicalUnit_83,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['springboard.n'],['springboard.n']
LexicalUnit_2662,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['global warming art.n'],['global warming art.n']
LexicalUnit_1477,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['plant-based vaccine.n'],['plant-based vaccine.n']
LexicalUnit_5803,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['expectant mother.n'],['expectant mother.n']
LexicalUnit_598,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['strawberry.n'],['strawberry.n']
LexicalUnit_7211,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['glorify.v'],['glorify.v']
LexicalUnit_6940,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['finish.n'],['finish.n']
LexicalUnit_678,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['pilot.n'],['pilot.n']
LexicalUnit_1877,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['chain.n'],['chain.n']
LexicalUnit_5848,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['mother love.n'],['mother love.n']
LexicalUnit_8475,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['birdbrain.n'],['birdbrain.n']
