name,label,hasLemma
LexicalUnit_2927,['exertion.n'],['exertion.n']
LexicalUnit_4144,['gun-control debate.n'],['gun-control debate.n']
LexicalUnit_7703,['the have-nots.n'],['the have-nots.n']
LexicalUnit_1158,['bite.n'],['bite.n']
LexicalUnit_7913,['anesthetic.n'],['anesthetic.n']
LexicalUnit_7419,['safeness.n'],['safeness.n']
LexicalUnit_1200,['lemony.a'],['lemony.a']
LexicalUnit_2480,['filth.n'],['filth.n']
LexicalUnit_5967,['interfere.v'],['interfere.v']
LexicalUnit_7158,['religious belief.n'],['religious belief.n']
LexicalUnit_7377,['wheel.v'],['wheel.v']
LexicalUnit_8739,['voter.n'],['voter.n']
LexicalUnit_2593,['revolting.a'],['revolting.a']
LexicalUnit_4823,['internal.a'],['internal.a']
LexicalUnit_7428,['students.n'],['students.n']
LexicalUnit_8649,['coach.v'],['coach.v']
LexicalUnit_1528,['General Circulation Model.n'],['General Circulation Model.n']
LexicalUnit_2857,['sustainable energy resource.n'],['sustainable energy resource.n']
LexicalUnit_3662,['pump.v'],['pump.v']
LexicalUnit_8131,['tempting.a'],['tempting.a']
LexicalUnit_3413,['concert.n'],['concert.n']
LexicalUnit_3850,['empty.a'],['empty.a']
LexicalUnit_5960,['detain.v'],['detain.v']
LexicalUnit_5468,['plod.v'],['plod.v']
LexicalUnit_7272,['vault.n'],['vault.n']
LexicalUnit_3298,['painfully.adv'],['painfully.adv']
LexicalUnit_3616,['bottle.n'],['bottle.n']
LexicalUnit_6732,['employment.n'],['employment.n']
LexicalUnit_3885,['time.n to come'],['time.n to come']
LexicalUnit_4819,['inner.a'],['inner.a']
LexicalUnit_4868,['judgment.n'],['judgment.n']
LexicalUnit_6933,['more.a'],['more.a']
LexicalUnit_235,['aggravate.v'],['aggravate.v']
LexicalUnit_1313,['global warming belief.n'],['global warming belief.n']
LexicalUnit_1034,['antitumour antibiotic.n'],['antitumour antibiotic.n']
LexicalUnit_3597,['tidal flooding.n'],['tidal flooding.n']
LexicalUnit_1465,['Remdesivir.n'],['Remdesivir.n']
LexicalUnit_2415,['unknot.v'],['unknot.v']
LexicalUnit_3923,['player.n'],['player.n']
LexicalUnit_1735,['challenger.n'],['challenger.n']
LexicalUnit_6612,['construct.n'],['construct.n']
LexicalUnit_6461,['cold sore.n'],['cold sore.n']
LexicalUnit_2090,['Jeffrey Luers.n'],['Jeffrey Luers.n']
LexicalUnit_5711,['reporter.n'],['reporter.n']
LexicalUnit_3918,['checkmate.n'],['checkmate.n']
LexicalUnit_7644,['slumber.n'],['slumber.n']
LexicalUnit_3087,['ecology.n'],['ecology.n']
LexicalUnit_97,['fuel.v'],['fuel.v']
LexicalUnit_4267,['eviscerate.v'],['eviscerate.v']
LexicalUnit_8563,['collective immunity.n'],['collective immunity.n']
LexicalUnit_2377,['crush.v'],['crush.v']
LexicalUnit_5989,['on-ramp.n'],['on-ramp.n']
LexicalUnit_8233,['introspect.v'],['introspect.v']
LexicalUnit_6490,['scar.n'],['scar.n']
LexicalUnit_2984,['power.a plant.n'],['power.a plant.n']
LexicalUnit_4766,['hard-boiled.a'],['hard-boiled.a']
LexicalUnit_7800,['emperor.n'],['emperor.n']
LexicalUnit_5707,['journalist.n'],['journalist.n']
LexicalUnit_4100,['gun grabber.n'],['gun grabber.n']
LexicalUnit_8719,['vigor.n'],['vigor.n']
LexicalUnit_6635,['shelter.v'],['shelter.v']
LexicalUnit_1769,['facade.n'],['facade.n']
LexicalUnit_8583,['preciousness.n'],['preciousness.n']
LexicalUnit_5805,['female parental figure.n'],['female parental figure.n']
LexicalUnit_518,['region.n'],['region.n']
LexicalUnit_8074,['IRS.n'],['IRS.n']
LexicalUnit_5530,['skip.v'],['skip.v']
LexicalUnit_5776,['banknote.n'],['banknote.n']
LexicalUnit_6851,['harbor.n'],['harbor.n']
LexicalUnit_7071,['apostle.n'],['apostle.n']
LexicalUnit_447,['bad.a'],['bad.a']
LexicalUnit_4125,['gun control regulation.n'],['gun control regulation.n']
LexicalUnit_1632,['t-shirt.n'],['t-shirt.n']
LexicalUnit_7256,['coin.n purse.n'],['coin.n purse.n']
LexicalUnit_3221,['godzilla.n'],['godzilla.n']
LexicalUnit_7103,['Confucianism.n'],['Confucianism.n']
LexicalUnit_8231,['contemplate.v'],['contemplate.v']
LexicalUnit_1886,['hobble.n'],['hobble.n']
LexicalUnit_6741,['destitution.n'],['destitution.n']
LexicalUnit_3587,['coastal flood.n'],['coastal flood.n']
LexicalUnit_887,['stress.v'],['stress.v']
LexicalUnit_7605,['window-shopper.n'],['window-shopper.n']
LexicalUnit_5300,['scramble.v'],['scramble.v']
LexicalUnit_2091,['Marius Mason.n'],['Marius Mason.n']
LexicalUnit_1443,['COVID fatigue.n'],['COVID fatigue.n']
LexicalUnit_8266,['temporal.a'],['temporal.a']
LexicalUnit_8441,['despot.n'],['despot.n']
LexicalUnit_5337,['backpack.v'],['backpack.v']
LexicalUnit_1062,['carbon budget.n'],['carbon budget.n']
LexicalUnit_7330,['cake.n'],['cake.n']
LexicalUnit_4682,['hepititus c.n'],['hepititus c.n']
LexicalUnit_5128,['napkin.n'],['napkin.n']
LexicalUnit_6856,['protection.n'],['protection.n']
LexicalUnit_1319,['climate change-related disasters.n'],['climate change-related disasters.n']
LexicalUnit_7056,['wring.v out'],['wring.v out']
LexicalUnit_2280,['hollow.a'],['hollow.a']
LexicalUnit_3644,['drift.v'],['drift.v']
LexicalUnit_4612,['lubricate.v'],['lubricate.v']
LexicalUnit_2969,['enable.v'],['enable.v']
LexicalUnit_4035,['sorrow.n'],['sorrow.n']
LexicalUnit_2566,['inoculate.v'],['inoculate.v']
LexicalUnit_5432,['joggle.v'],['joggle.v']
LexicalUnit_4675,['diphtheria.n'],['diphtheria.n']
LexicalUnit_8544,['rise.v'],['rise.v']
LexicalUnit_677,['navigate.v'],['navigate.v']
LexicalUnit_3330,['sixth extinction.n'],['sixth extinction.n']
LexicalUnit_639,['birthing.n'],['birthing.n']
LexicalUnit_1945,['supercontamination event.n'],['supercontamination event.n']
LexicalUnit_5838,['mom.v'],['mom.v']
LexicalUnit_4351,['nursing home.n'],['nursing home.n']
LexicalUnit_4414,['public health inspector.n'],['public health inspector.n']
LexicalUnit_7397,['scaly.a'],['scaly.a']
LexicalUnit_8417,['mangosteen.n'],['mangosteen.n']
LexicalUnit_7784,['emaciate.v'],['emaciate.v']
LexicalUnit_1509,['climate data.n'],['climate data.n']
LexicalUnit_7033,['funnel.n'],['funnel.n']
LexicalUnit_8718,['verve.n'],['verve.n']
LexicalUnit_6457,['bruise.n'],['bruise.n']
LexicalUnit_3496,['scorch.v'],['scorch.v']
LexicalUnit_1348,['climate emergency.n'],['climate emergency.n']
LexicalUnit_5423,['hurtle.v'],['hurtle.v']
LexicalUnit_4737,['hysterical.a'],['hysterical.a']
LexicalUnit_5327,['swim.v'],['swim.v']
LexicalUnit_7839,['strangulate.v'],['strangulate.v']
LexicalUnit_3638,['cascade.v'],['cascade.v']
LexicalUnit_8313,['tornadogenesis.n'],['tornadogenesis.n']
LexicalUnit_4279,['noxious.a'],['noxious.a']
LexicalUnit_7120,['faith group.n'],['faith group.n']
LexicalUnit_7597,['patron.n'],['patron.n']
LexicalUnit_7943,['microsurgery.n'],['microsurgery.n']
LexicalUnit_5227,['mechanism.n'],['mechanism.n']
LexicalUnit_7715,['gathering.n'],['gathering.n']
LexicalUnit_8388,['relief.n'],['relief.n']
LexicalUnit_1579,['gown.n'],['gown.n']
LexicalUnit_6156,['indecent.a'],['indecent.a']
LexicalUnit_762,['audacious.a'],['audacious.a']
LexicalUnit_8472,['unemployment.n'],['unemployment.n']
LexicalUnit_6994,['streak.v'],['streak.v']
LexicalUnit_6072,['sinkhole.n'],['sinkhole.n']
LexicalUnit_72,['kiss.n'],['kiss.n']
LexicalUnit_6169,['gape.v'],['gape.v']
LexicalUnit_857,['intimidate.v'],['intimidate.v']
LexicalUnit_4462,['baby.n'],['baby.n']
LexicalUnit_4916,['foggy.a'],['foggy.a']
LexicalUnit_4832,['grant.n'],['grant.n']
LexicalUnit_2385,['devastate.v'],['devastate.v']
LexicalUnit_4762,['whacko.n'],['whacko.n']
LexicalUnit_6889,['punishment.n'],['punishment.n']
LexicalUnit_3794,['independent.a'],['independent.a']
LexicalUnit_5116,['limited'],['limited']
LexicalUnit_5021,['lawful.a'],['lawful.a']
LexicalUnit_7561,['oppress.v'],['oppress.v']
LexicalUnit_6320,['offramp.n'],['offramp.n']
LexicalUnit_4222,['gun enthusiast.n'],['gun enthusiast.n']
LexicalUnit_5083,['gleaming.a'],['gleaming.a']
LexicalUnit_813,['fortress.n'],['fortress.n']
LexicalUnit_1264,['climate march.n'],['climate march.n']
LexicalUnit_7402,['unevenness.n'],['unevenness.n']
LexicalUnit_7079,['aumbry.n'],['aumbry.n']
LexicalUnit_5082,['gleam.n'],['gleam.n']
LexicalUnit_7894,['rift.n'],['rift.n']
LexicalUnit_3534,['unyielding.a'],['unyielding.a']
LexicalUnit_7014,['repay.v'],['repay.v']
LexicalUnit_341,['epoxy.n'],['epoxy.n']
LexicalUnit_3596,['sewage flood.n'],['sewage flood.n']
LexicalUnit_5633,['walk.v'],['walk.v']
LexicalUnit_5464,['pelt.v'],['pelt.v']
LexicalUnit_7309,['hindrance.n'],['hindrance.n']
LexicalUnit_2576,['treatment plan.n'],['treatment plan.n']
LexicalUnit_540,['bear.v into.prep'],['bear.v into.prep']
LexicalUnit_3546,['blend.v in.prep'],['blend.v in.prep']
LexicalUnit_5837,['mom.n'],['mom.n']
LexicalUnit_5305,['shuffle.v'],['shuffle.v']
LexicalUnit_4493,['amusement.n'],['amusement.n']
LexicalUnit_141,['Sulfur Hexafluoride.n'],['Sulfur Hexafluoride.n']
LexicalUnit_4844,['jealous.a'],['jealous.a']
LexicalUnit_916,['December.n'],['December.n']
LexicalUnit_8099,['income tax.n'],['income tax.n']
LexicalUnit_8580,['vaccine hesitancy.n'],['vaccine hesitancy.n']
LexicalUnit_5770,['green virtue signalling.n'],['green virtue signalling.n']
LexicalUnit_8733,['volcanic tremor.n'],['volcanic tremor.n']
LexicalUnit_4451,['cover.v up'],['cover.v up']
LexicalUnit_7912,['anesthesiologist.n'],['anesthesiologist.n']
LexicalUnit_8014,['sustainable.a'],['sustainable.a']
LexicalUnit_52,['advocate.v'],['advocate.v']
LexicalUnit_8838,['wealthy.a'],['wealthy.a']
LexicalUnit_6406,['them.n'],['them.n']
LexicalUnit_2228,['corpse.n'],['corpse.n']
LexicalUnit_7988,['astoundment.n'],['astoundment.n']
LexicalUnit_8334,['red light.n'],['red light.n']
LexicalUnit_6451,['ailing.a'],['ailing.a']
LexicalUnit_5606,['track.v'],['track.v']
LexicalUnit_5244,['hex.v'],['hex.v']
LexicalUnit_5413,['gush.v'],['gush.v']
LexicalUnit_941,['weekday.n'],['weekday.n']
LexicalUnit_1256,['climate change graffiti.n'],['climate change graffiti.n']
LexicalUnit_2932,['work.n'],['work.n']
LexicalUnit_2629,['scatter.v'],['scatter.v']
LexicalUnit_1938,['indirect contact transmission.n'],['indirect contact transmission.n']
LexicalUnit_2379,['demolish.v'],['demolish.v']
LexicalUnit_7875,['canyon.n'],['canyon.n']
LexicalUnit_1099,['cause.n'],['cause.n']
LexicalUnit_5962,['detainment.n'],['detainment.n']
LexicalUnit_1648,['wind cheater.n'],['wind cheater.n']
LexicalUnit_1338,['climate skepticism.n'],['climate skepticism.n']
LexicalUnit_3004,['rescinded environmental regulation.n'],['rescinded environmental regulation.n']
LexicalUnit_1600,['pajama.n'],['pajama.n']
LexicalUnit_3176,['sustainable farming practice.n'],['sustainable farming practice.n']
LexicalUnit_3388,['alarming.a'],['alarming.a']
LexicalUnit_8212,['theft.n'],['theft.n']
LexicalUnit_965,['colorectal cancer.n'],['colorectal cancer.n']
LexicalUnit_2433,['hemoglobin.n'],['hemoglobin.n']
LexicalUnit_3513,['rifle.n'],['rifle.n']
LexicalUnit_143,['alcoholic beverage.n'],['alcoholic beverage.n']
LexicalUnit_8089,['tax payment.n'],['tax payment.n']
LexicalUnit_326,['assist.v'],['assist.v']
LexicalUnit_3726,['firm.a'],['firm.a']
LexicalUnit_7821,['stock.n'],['stock.n']
LexicalUnit_792,['out of.prep'],['out of.prep']
LexicalUnit_3777,['fluorinated gas.n'],['fluorinated gas.n']
LexicalUnit_4948,['laugh.v'],['laugh.v']
LexicalUnit_3827,['apple.n'],['apple.n']
LexicalUnit_4710,['drink.v'],['drink.v']
LexicalUnit_1773,['computer.n'],['computer.n']
LexicalUnit_7098,['Christmas.n'],['Christmas.n']
LexicalUnit_6099,['go.v'],['go.v']
LexicalUnit_4450,['cover.v'],['cover.v']
LexicalUnit_151,['chardonnay.n'],['chardonnay.n']
LexicalUnit_8618,['derailment.n'],['derailment.n']
LexicalUnit_2434,['misdiagnose.v'],['misdiagnose.v']
LexicalUnit_5751,['mishap.n'],['mishap.n']
LexicalUnit_298,['phobic.a'],['phobic.a']
LexicalUnit_4215,['ammosexual.n'],['ammosexual.n']
LexicalUnit_5454,['nip.v'],['nip.v']
LexicalUnit_6321,['outlet.n'],['outlet.n']
LexicalUnit_6984,['rush.v'],['rush.v']
LexicalUnit_1929,['aerosol.n'],['aerosol.n']
LexicalUnit_742,['brook.n'],['brook.n']
LexicalUnit_8023,['flavourful.a'],['flavourful.a']
LexicalUnit_6313,['tumble.v'],['tumble.v']
LexicalUnit_1717,['comforting.a'],['comforting.a']
LexicalUnit_8045,['tangy.a'],['tangy.a']
LexicalUnit_4860,['trek.n'],['trek.n']
LexicalUnit_267,['overwhlem.v'],['overwhlem.v']
LexicalUnit_4141,['S.A.F.E. Act.n'],['S.A.F.E. Act.n']
LexicalUnit_1407,['global warming goal.n'],['global warming goal.n']
LexicalUnit_5785,['funds.n'],['funds.n']
LexicalUnit_3174,['sustainable business.n'],['sustainable business.n']
LexicalUnit_3635,['awash.a'],['awash.a']
LexicalUnit_1237,['make.v way'],['make.v way']
LexicalUnit_7254,['casket.n'],['casket.n']
LexicalUnit_2105,['gun related crime.n'],['gun related crime.n']
LexicalUnit_3045,['Paris Agreement.n'],['Paris Agreement.n']
LexicalUnit_6517,['brawl.v'],['brawl.v']
LexicalUnit_157,['hootch.n'],['hootch.n']
LexicalUnit_7756,['speech.n'],['speech.n']
LexicalUnit_6215,['glutton.n'],['glutton.n']
LexicalUnit_4329,['pharmaceutical.a'],['pharmaceutical.a']
LexicalUnit_4586,['contaminant.n'],['contaminant.n']
LexicalUnit_1547,['closed.a'],['closed.a']
LexicalUnit_2438,['MRI.n'],['MRI.n']
LexicalUnit_8773,['minefield.n'],['minefield.n']
LexicalUnit_3098,['environmental ideology.n'],['environmental ideology.n']
LexicalUnit_7963,['surgery.n'],['surgery.n']
LexicalUnit_1597,['nightwear.n'],['nightwear.n']
LexicalUnit_2514,['auto-immune disease.n'],['auto-immune disease.n']
LexicalUnit_8938,['watery.a'],['watery.a']
LexicalUnit_907,['plow.v under'],['plow.v under']
LexicalUnit_3074,['Al Gore.n'],['Al Gore.n']
LexicalUnit_3920,['chess game.n'],['chess game.n']
LexicalUnit_3387,['afraid.a'],['afraid.a']
LexicalUnit_7722,['social.a'],['social.a']
LexicalUnit_3701,['candied.a'],['candied.a']
LexicalUnit_8586,['value.v'],['value.v']
LexicalUnit_3932,['schism.n'],['schism.n']
LexicalUnit_2778,['aftershock.n'],['aftershock.n']
LexicalUnit_6564,['byway.n'],['byway.n']
LexicalUnit_2335,['pantheon.n'],['pantheon.n']
LexicalUnit_2933,['campaign.n'],['campaign.n']
LexicalUnit_7668,['scented.a'],['scented.a']
LexicalUnit_6468,['hemmorhoid.n'],['hemmorhoid.n']
LexicalUnit_8967,['Canadian Forest Fire Behaviour Prediction System.n'],['Canadian Forest Fire Behaviour Prediction System.n']
LexicalUnit_6982,['plod.v'],['plod.v']
LexicalUnit_8297,['sleepy.a'],['sleepy.a']
LexicalUnit_3905,['chip.n'],['chip.n']
LexicalUnit_5394,['flap.v'],['flap.v']
LexicalUnit_2939,['electoral.a'],['electoral.a']
LexicalUnit_43,['actor.n'],['actor.n']
LexicalUnit_5548,['soak.v'],['soak.v']
LexicalUnit_8256,['cramped.a'],['cramped.a']
LexicalUnit_8801,['go.v under'],['go.v under']
LexicalUnit_8963,['woodlands.n'],['woodlands.n']
LexicalUnit_4578,['poorest people.n'],['poorest people.n']
LexicalUnit_2199,['dark.a'],['dark.a']
LexicalUnit_5311,['slide.v'],['slide.v']
LexicalUnit_482,['beautiful.a'],['beautiful.a']
LexicalUnit_4813,['resourceful.a'],['resourceful.a']
LexicalUnit_700,['off.prep course'],['off.prep course']
LexicalUnit_8654,['driver.n'],['driver.n']
LexicalUnit_3050,['United Nations Climate Change Conference.n'],['United Nations Climate Change Conference.n']
LexicalUnit_185,['glean.v'],['glean.v']
LexicalUnit_2212,['inky.a'],['inky.a']
LexicalUnit_6965,['canter.v'],['canter.v']
LexicalUnit_5473,['press.v'],['press.v']
LexicalUnit_4676,['endemic.a'],['endemic.a']
LexicalUnit_7808,['reign.v'],['reign.v']
LexicalUnit_3802,['independent.a'],['independent.a']
LexicalUnit_4328,['panacea.n'],['panacea.n']
LexicalUnit_8667,['ride.v'],['ride.v']
LexicalUnit_8503,['flimsy.a'],['flimsy.a']
LexicalUnit_1609,['pyjama.n'],['pyjama.n']
LexicalUnit_1873,['bear trap.n'],['bear trap.n']
LexicalUnit_3085,['ecological ethics.n'],['ecological ethics.n']
LexicalUnit_4372,['endocrinologist.n'],['endocrinologist.n']
LexicalUnit_183,['hoard.v'],['hoard.v']
LexicalUnit_7775,['enduring.a'],['enduring.a']
LexicalUnit_6721,['politician.n'],['politician.n']
LexicalUnit_4230,['pro gun.a'],['pro gun.a']
LexicalUnit_4508,['jocular.a'],['jocular.a']
LexicalUnit_5718,['coalbed methane.n'],['coalbed methane.n']
LexicalUnit_2769,['domicile.n'],['domicile.n']
LexicalUnit_2201,['dark day.n'],['dark day.n']
LexicalUnit_1844,['World Wildlife Fund.n'],['World Wildlife Fund.n']
LexicalUnit_3380,['nephew.n'],['nephew.n']
LexicalUnit_4961,['launder.v'],['launder.v']
LexicalUnit_6740,['possession.n'],['possession.n']
LexicalUnit_2539,['nausea.n'],['nausea.n']
LexicalUnit_4950,['smile.n'],['smile.n']
LexicalUnit_8706,['facade.n'],['facade.n']
LexicalUnit_5168,['lose.v'],['lose.v']
LexicalUnit_3826,['towards.p'],['towards.p']
LexicalUnit_1401,['climate mitigation.n'],['climate mitigation.n']
LexicalUnit_5279,['foxtrot.v'],['foxtrot.v']
LexicalUnit_2124,['pluck.v'],['pluck.v']
LexicalUnit_1999,['Russia.n'],['Russia.n']
LexicalUnit_3705,['dried.a'],['dried.a']
LexicalUnit_816,['house.n'],['house.n']
LexicalUnit_6999,['trudge.v'],['trudge.v']
LexicalUnit_4637,['puff.v'],['puff.v']
LexicalUnit_8741,['disenfranchisement.n'],['disenfranchisement.n']
LexicalUnit_768,['daring.a'],['daring.a']
LexicalUnit_6658,['fruit.n'],['fruit.n']
LexicalUnit_3201,['atrocious.a'],['atrocious.a']
LexicalUnit_1607,['poncho.n'],['poncho.n']
LexicalUnit_3677,['splash.v'],['splash.v']
LexicalUnit_7038,['leak.v'],['leak.v']
LexicalUnit_1567,['camisole.n'],['camisole.n']
LexicalUnit_5032,['legislation.n'],['legislation.n']
LexicalUnit_5084,['glimmer.n'],['glimmer.n']
LexicalUnit_5658,['wedding.n'],['wedding.n']
LexicalUnit_7139,['monotheism.n'],['monotheism.n']
LexicalUnit_8740,['disenfranchise.v'],['disenfranchise.v']
LexicalUnit_8276,['daybreak.n'],['daybreak.n']
LexicalUnit_7673,['whiff.n'],['whiff.n']
LexicalUnit_2893,['study.v'],['study.v']
LexicalUnit_1067,['carbon sink.n'],['carbon sink.n']
LexicalUnit_4239,['glad.a'],['glad.a']
LexicalUnit_7696,['velvety.a'],['velvety.a']
LexicalUnit_5487,['rain.v'],['rain.v']
LexicalUnit_7166,['religious figure.n'],['religious figure.n']
LexicalUnit_3916,['roulette.n'],['roulette.n']
LexicalUnit_5565,['stagger.v'],['stagger.v']
LexicalUnit_4554,['slap.n'],['slap.n']
LexicalUnit_3941,['cell.n'],['cell.n']
LexicalUnit_4247,['joyful.a'],['joyful.a']
LexicalUnit_8979,['escaped fire.n'],['escaped fire.n']
LexicalUnit_1302,['climate change belief.n'],['climate change belief.n']
LexicalUnit_2235,['fatality.n'],['fatality.n']
LexicalUnit_3103,['environmental lawyer.n'],['environmental lawyer.n']
LexicalUnit_2787,['P-wave.n'],['P-wave.n']
LexicalUnit_5708,['media.n'],['media.n']
LexicalUnit_1133,['center.v'],['center.v']
LexicalUnit_200,['mad.a'],['mad.a']
LexicalUnit_550,['median.a'],['median.a']
LexicalUnit_4794,['brainpower.n'],['brainpower.n']
LexicalUnit_564,['stagger.v'],['stagger.v']
LexicalUnit_7950,['operating theater.n'],['operating theater.n']
LexicalUnit_7353,['lust.n'],['lust.n']
LexicalUnit_7446,['search.n'],['search.n']
LexicalUnit_2100,['gun crime.n'],['gun crime.n']
LexicalUnit_7652,['aromatic.a'],['aromatic.a']
LexicalUnit_5115,['well-lit.a'],['well-lit.a']
LexicalUnit_6754,['first-rate.a'],['first-rate.a']
LexicalUnit_6817,['suspend.v'],['suspend.v']
LexicalUnit_5498,['rotate.v'],['rotate.v']
LexicalUnit_5342,['blow.v'],['blow.v']
LexicalUnit_3002,['climate deregulation.n'],['climate deregulation.n']
LexicalUnit_4713,['guzzle.v'],['guzzle.v']
LexicalUnit_4717,['lap.v up'],['lap.v up']
LexicalUnit_3614,['wispiness'],['wispiness']
LexicalUnit_5232,['well-oiled.a'],['well-oiled.a']
LexicalUnit_6056,['nation.n'],['nation.n']
LexicalUnit_4334,['respirator.n'],['respirator.n']
LexicalUnit_4735,['hysteric.a'],['hysteric.a']
LexicalUnit_4303,['allopathic medicine.n'],['allopathic medicine.n']
LexicalUnit_4473,['grown-up.n'],['grown-up.n']
LexicalUnit_6648,['ripe.a'],['ripe.a']
LexicalUnit_8684,['stratum.n'],['stratum.n']
LexicalUnit_9010,['well-paying.a job.n'],['well-paying.a job.n']
LexicalUnit_6641,['blossoming.a'],['blossoming.a']
LexicalUnit_3581,['hover.v'],['hover.v']
LexicalUnit_5653,['marry.v'],['marry.v']
LexicalUnit_5176,['amity.n'],['amity.n']
LexicalUnit_3202,['depraved.a'],['depraved.a']
LexicalUnit_7562,['oppressive.a'],['oppressive.a']
LexicalUnit_4698,['rubella.n'],['rubella.n']
LexicalUnit_4725,['swallow.v'],['swallow.v']
LexicalUnit_5009,['learning.n'],['learning.n']
LexicalUnit_3290,['agonizing.a'],['agonizing.a']
LexicalUnit_672,['boat.n'],['boat.n']
LexicalUnit_3503,['spark.v'],['spark.v']
LexicalUnit_5908,['escape.v'],['escape.v']
LexicalUnit_8745,['right.n to vote'],['right.n to vote']
LexicalUnit_5366,['chase.v'],['chase.v']
LexicalUnit_569,['tottering.a'],['tottering.a']
LexicalUnit_4852,['journey.n'],['journey.n']
LexicalUnit_2783,['earthquake.n'],['earthquake.n']
